Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RD042026-588","Finch Ave W","Finch Ave W 65 m West of Tangiers Rd to 6 m East of Tangiers Rd","NORTH YORK","43.763920","-79.489060","Major Arterial Road","1","0","Metrolinx","1778239313000","1778239313000","1778497200000","1778619600000","Daily","0","","","Metrolinx","Mosaic Transit Group","Metrolinx","Toronto-TMC: MTC to perform landscaping works West of Tangiers. To facilitate for work zone, EB Curb lane and South sidewalk between Tangiers and Keele will remain closed during working hours and reopen by end of day.","No","Tangiers Rd","Tangiers Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.489060,43.763920],[-79.488280,43.764090],[-79.488280,43.764090],[-79.488210,43.764100]","High","None"
"Tor-RD52026-1790","Gilroy Dr","Gilroy Dr 81 m North of Shropshire Dr to 101 m North of Shropshire Dr","SCARBOROUGH","43.758740","-79.280040","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778239310000","1778239310000","1778677200000","1779825600000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Shropshire Dr","Shropshire Dr","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.280040,43.758740],[-79.280120,43.758920]","Low","None"
"Tor-RD52026-1784-3","Bertrand Ave","Bertrand Ave 50 m East of Rosemount Dr to 51 m West of Lozoway Dr","SCARBOROUGH","43.736120","-79.275940","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778239306000","1778239306000","1778677200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Rosemount Dr","Lozoway Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.275940,43.736120],[-79.275690,43.736180]","Low","None"
"Tor-RD52026-1784-2","Bertrand Ave","Bertrand Ave 6 m East of Lozoway Dr to 28 m East of Lozoway Dr","SCARBOROUGH","43.736340","-79.275010","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778239306000","1778239306000","1778677200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Lozoway Dr","Lozoway Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.275010,43.736340],[-79.274760,43.736400]","Low","None"
"Tor-RD52026-1784-1","Mozart Ave","Mozart Ave 5 m North of Bertrand Ave to 16 m North of Bertrand Ave","SCARBOROUGH","43.735510","-79.278840","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778239306000","1778239306000","1778677200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Bertrand Ave","Bertrand Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.278840,43.735510],[-79.278880,43.735600]","Low","None"
"Tor-RD042026-580-2","Finch Ave W","Finch Ave W at Keele St to 70 m West of Keele St","NORTH YORK","43.763500","-79.491050","Major Arterial Road","1","0","Metrolinx","1778157965000","1778239304000","1778238000000","1778533200000","Continuous","0","","","Metrolinx","Mosaic Transit Group","Metrolinx","Toronto-TMC: MTC to perform sidewalk works West of Keele & Finch. To facilitate for work zone, WB Curb lane, North sidewalk, and North bicycle lane will remain closed during working hours and reopen by end of day.","No","Keele St","Keele St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.491050,43.763500],[-79.491280,43.763450],[-79.491890,43.763320]","High","High"
"Tor-RD042026-580-1","Keele St","Keele St 37 m North of Finch Ave W to Finch Ave W","NORTH YORK","43.763830","-79.491140","Major Arterial Road","1","0","Metrolinx","1778157965000","1778239304000","1778238000000","1778533200000","Continuous","0","","","Metrolinx","Mosaic Transit Group","Metrolinx","Toronto-TMC: MTC to perform sidewalk works West of Keele & Finch. To facilitate for work zone, WB Curb lane, North sidewalk, and North bicycle lane will remain closed during working hours and reopen by end of day.","No","Finch Ave W","Finch Ave W","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.491140,43.763830],[-79.491050,43.763500]","High","High"
"Tor-RD52026-1780","Brimley Rd","Brimley Rd 38 m North of West Highland Creek to 19 m South of Gully Dr","SCARBOROUGH","43.743320","-79.251130","Major Arterial Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778239302000","1778239302000","1778504400000","1779307200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","West Highland Creek","Gully Dr","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.251130,43.743320],[-79.251200,43.743500]","High","None"
"Tor-RD1H2026-853-1","Enterprise Rd","Enterprise Rd 13 m West of Canso Rd to 59 m West of Canso Rd","ETOBICOKE","43.697940","-79.567490","Unknown","1","0","Toronto Hydro","1778238643000","1778238643000","1780311600000","1780693200000","Daily","0","","","Toronto Hydro","Vaughan Paving Ltd.","Toronto Hydro","Toronto-TMC: Completing permanent restoration of utility crossing at the road and driveway, we will be closing one lane at a time to complete the work. Dates are subject to change based on weather and depending when Rodars are approved.","No","Canso Rd","Canso Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.567490,43.697940],[-79.567500,43.697930],[-79.568030,43.697800]","Low","None"
"Tor-RD1H2026-853-2","Enterprise Rd","Enterprise Rd at Canso Rd to 20 m West of Canso Rd","ETOBICOKE","43.697970","-79.567340","Local Road","1","0","Toronto Hydro","1778238643000","1778238643000","1780311600000","1780693200000","Daily","0","","","Toronto Hydro","Vaughan Paving Ltd.","Toronto Hydro","Toronto-TMC: Completing permanent restoration of utility crossing at the road and driveway, we will be closing one lane at a time to complete the work. Dates are subject to change based on weather and depending when Rodars are approved.","No","Canso Rd","Canso Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.567340,43.697970],[-79.567500,43.697930],[-79.567570,43.697920]","Low","None"
"Tor-RD52026-1795","Princeway Dr","Princeway Dr at Lynvalley Cres to 20 m East of Lynvalley Cres","SCARBOROUGH","43.752900","-79.309770","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778238640000","1778238640000","1778677200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Lynvalley Cres","Lynvalley Cres","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.309770,43.752900],[-79.309530,43.752950]","Low","None"
"Tor-RD52026-1803","Princemere Cres","Princemere Cres 55 m West of Pickwick Rd to 34 m West of Pickwick Rd","SCARBOROUGH","43.754510","-79.302000","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778238637000","1778238637000","1779109200000","1779912000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Pickwick Rd","Pickwick Rd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.302000,43.754510],[-79.301750,43.754560]","Low","None"
"Tor-RD52026-1783","Kennedy Rd","Kennedy Rd 25 m South of Treverton Dr to 4 m South of Treverton Dr","SCARBOROUGH","43.733600","-79.268520","Major Arterial Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778238634000","1778238634000","1778677200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Treverton Dr","Treverton Dr","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.268520,43.733600],[-79.268590,43.733780]","High","None"
"Tor-RD52026-1757","Natal Ave","Natal Ave 143 m South of Park St to 122 m South of Park St","SCARBOROUGH","43.709680","-79.252600","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778238631000","1778238631000","1779109200000","1779480000000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","Aqua Tech Solutions Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City Contract -- City Contract 24TW-DC-314OCS Permanent Surface Reinstatement for Toronto Water Repairs at Various Locations within the City Of Toronto","No","Park St","Park St","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.252600,43.709680],[-79.252670,43.709860]","Low","None"
"Tor-RD52026-663-10","Greenwood Ave","Greenwood Ave 8 m South of Glebeholme Blvd to 8 m North of Strathmore Blvd","TORONTO","43.683860","-79.333380","Minor Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1774369871000","1778238007000","1774868400000","1785538800000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","2489960 Ontario Inc (KORE Infrastructure Group)","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: Complete remaining restoration work. Including road recon and paving.","No","Glebeholme Blvd","Strathmore Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.333380,43.683860],[-79.332740,43.682350]","Low","Low"
"Tor-RD1H2026-461-3","Sandover Dr","Sandover Dr 35 m South of Clayland Dr to 48 m South of Clayland Dr","NORTH YORK","43.760140","-79.333010","Local Road","1","0","Toronto Hydro","1773327816000","1778238007000","1773658800000","1780084800000","Monday To Saturday","0","","","Toronto Hydro","Tristar Electric Inc.","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Clayland Dr","Clayland Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.333010,43.760140],[-79.332970,43.760060],[-79.332960,43.760030]","Low","Low"
"Tor-RD1H2026-661-1","Ranee Ave","Ranee Ave 9 m West of William R Allen Rd S to 12 m West of Yorkdale Park Trl","NORTH YORK","43.723520","-79.447440","Local Road","1","0","Toronto Hydro","1777297509000","1778238007000","1777287600000","1778281200000","Weekdays","0","","","Toronto Hydro","Pave Krete Construction","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","William R Allen Rd S","Yorkdale Park Trl","","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.447440,43.723520],[-79.447890,43.723440],[-79.447890,43.723440],[-79.448030,43.723410]","Low","Low"
"Tor-RD52026-1164-1","Dunraven Dr","Dunraven Dr 13 m Southwest of Silverthorn Ave to 8 m East of Kane Ave","YORK","43.685360","-79.466400","Unknown","1","0","{"tabledata":[{"Option":"Toronto Water"","1777392517000","1778238007000","1777374000000","1790803800000","Daily","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: BASEMENT FLOODING PROTECTION PROGRAM","No","Silverthorn Ave","Kane Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.466400,43.685360],[-79.466400,43.685360],[-79.466450,43.685350],[-79.467650,43.685080]","Low","Low"
"Tor-RD52026-1164-2","Dunraven Dr","Dunraven Dr 8 m Northeast of Silverthorn Ave to Bert Robinson Park Trl","YORK","43.685490","-79.466210","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1777392517000","1778238007000","1777374000000","1790803800000","Daily","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: BASEMENT FLOODING PROTECTION PROGRAM","No","Silverthorn Ave","Bert Robinson Park Trl","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.466210,43.685490],[-79.465530,43.685980],[-79.464550,43.686660],[-79.464550,43.686660],[-79.464430,43.686720],[-79.464090,43.686940],[-79.463990,43.687000],[-79.463900,43.687040],[-79.463790,43.687090],[-79.463640,43.687140],[-79.463470,43.687180],[-79.463350,43.687210],[-79.463350,43.687210],[-79.462840,43.687320]","Low","Low"
"Tor-RD52026-1638","Livingstone Ave","Livingstone Ave 63 m West of Marlee Ave to 39 m West of Marlee Ave","YORK","43.698650","-79.440440","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1777917297000","1778238007000","1777633200000","1778281200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","OJCR Construction LTD","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Priority Lead Water Replacement (New Service)","No","Marlee Ave","Marlee Ave","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.440440,43.698650],[-79.440150,43.698710]","Low","Low"
"Tor-RD52026-1164-3","Dunraven Dr","Dunraven Dr 3 m West of Kane Ave to 4 m East of Scott Rd","YORK","43.685050","-79.467790","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1777392517000","1778238007000","1777374000000","1790803800000","Daily","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: BASEMENT FLOODING PROTECTION PROGRAM","No","Kane Ave","Scott Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.467790,43.685050],[-79.470010,43.684570]","Low","Low"
"Tor-RD042026-577-1","Finch Ave W","Finch Ave W 52 m East of Black Creek to Sentinel Rd","NORTH YORK","43.760100","-79.504260","Major Arterial Road","1","0","Metrolinx","1778157954000","1778238007000","1778238000000","1778533200000","Continuous","0","","","Metrolinx","Mosaic Transit Group","Metrolinx","Toronto-TMC: MTC to perform sidewalk works at the SW Corner of Sentinel & Finch. To facilitate for work zone, WB Curb lane, West crosswalk (Partially) and South crosswalk will remain closed overnight until works are complete. Please note Black creek crossing will remain open for pedestrians to ensure they can access apartments and school on south side between Black creek crossing and Sentinel & Finch.","No","Black Creek","Sentinel Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.504260,43.760100],[-79.503350,43.760310],[-79.503350,43.760310],[-79.500000,43.761060]","High","High"
"Tor-RD52026-1164-4","Dunraven Dr","Dunraven Dr 2 m West of Scott Rd to 12 m East of Ln E Keele N Dunraven","YORK","43.684550","-79.470080","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1777392517000","1778238007000","1777374000000","1790803800000","Daily","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: BASEMENT FLOODING PROTECTION PROGRAM","No","Scott Rd","Ln E Keele N Dunraven","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.470080,43.684550],[-79.471710,43.684170]","Low","Low"
"Tor-RD1H2026-765-3","Thornbush Cres","Thornbush Cres 19 m East of Stoneglen Dr to 55 m East of Stoneglen Dr","ETOBICOKE","43.638940","-79.577910","Local Road","1","0","Toronto Hydro","1777384323000","1778238007000","1777892400000","1781208000000","Weekdays","0","","","Toronto Hydro","Powerline Plus","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Stoneglen Dr","Stoneglen Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.577910,43.638940],[-79.577480,43.638950],[-79.577450,43.638950]","Low","Low"
"Tor-RD52026-1616","Alexandra Wood","Alexandra Wood 68 m South of Glengrove Ave to 47 m South of Glengrove Ave","NORTH YORK","43.714240","-79.425400","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778009386000","1778238007000","1778065200000","1778626800000","Daily","0","","","{"tabledata":[{"Option":"Toronto Water"","Rabcon Contractors Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: installation of new sanitary service for 62 Alexandra Wood","No","Glengrove Ave","Glengrove Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.425400,43.714240],[-79.425450,43.714330],[-79.425480,43.714420]","Low","Low"
"Tor-RD52026-663-13","Greenwood Ave","Greenwood Ave 7 m South of Milverton Blvd to 8 m North of Strathmore Blvd","TORONTO","43.684650","-79.333730","Minor Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1774369871000","1778238007000","1774868400000","1785538800000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","2489960 Ontario Inc (KORE Infrastructure Group)","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: Complete remaining restoration work. Including road recon and paving.","No","Milverton Blvd","Strathmore Blvd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.333730,43.684650],[-79.333410,43.683930],[-79.333410,43.683930],[-79.332740,43.682340]","Low","Low"
"Tor-RD52026-663-12","Greenwood Ave","Greenwood Ave 6 m North of Milverton Blvd to 9 m South of Sammon Ave","EAST YORK and TORONTO","43.684760","-79.333780","Minor Arterial Road","1","0","{"tabledata":[{"Option":"Transportation Services"","1774369871000","1778238007000","1774868400000","1785538800000","Daily","0","","","{"tabledata":[{"Option":"Transportation Services"","2489960 Ontario Inc (KORE Infrastructure Group)","{"tabledata":[{"Option":"Transportation Services"","Toronto-TMC: Complete remaining restoration work. Including road recon and paving.","No","Milverton Blvd","Sammon Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.333780,43.684760],[-79.333900,43.685080],[-79.333900,43.685080],[-79.334060,43.685460],[-79.334060,43.685460],[-79.334410,43.686270],[-79.334410,43.686270],[-79.334640,43.686810]","Low","Low"
"Tor-RD012026-138-2","Horner Ave","Horner Ave 262 m South of Judson St to 308 m South of Judson St","ETOBICOKE","43.609840","-79.514850","Minor Arterial Road","1","0","Watermain","1770225798000","1778238007000","1771243200000","1780268400000","Weekdays","0","","","Watermain","FER-PAL CONSTRUCTION LTD","Watermain","Toronto-TMC: Watermain relining under contract number 25TW-CPI-11CWD - Toronto Water - Restoration for our Watermain relining project (Final Restoration)","No","Judson St","Judson St","","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.514850,43.609840],[-79.514830,43.609800],[-79.514780,43.609630],[-79.514770,43.609510],[-79.514760,43.609430]","Low","Low"
"Tor-RD1S2026-453","Dundas St W","Dundas St W 53 m East of Willard Ave to 12 m East of Willard Ave","YORK","43.665640","-79.487880","Major Arterial Road","1","0","Other","1776117057000","1778238007000","1777633200000","1780257600000","Daily","0","","","Other","Fieldgate Construction Management Limited","Other","Toronto-TMC: Form 1SOP - Application for work requiring a SOP (Street occupation permit)
Permit Status: Approved","No","Willard Ave","Willard Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.487880,43.665640],[-79.488390,43.665640]","High","High"
"Tor-RD52026-1664","Valermo Dr","Valermo Dr 3 m West of Sheldon Ave to 24 m West of Sheldon Ave","ETOBICOKE","43.606540","-79.544870","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1777928755000","1778238007000","1777892400000","1779490800000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","OJCR Construction LTD","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: New Water and Sewer Service","No","Sheldon Ave","Sheldon Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.544870,43.606540],[-79.545120,43.606490]","Low","Low"
"Tor-RD52026-1709","Prince Arthur Ave","Prince Arthur Ave 67 m West of Avenue Rd to 88 m West of Avenue Rd","TORONTO","43.669760","-79.395430","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1778003578000","1778238007000","1778065200000","1779487200000","Weekdays","0","","","{"tabledata":[{"Option":"Toronto Water"","A & F Di Carlo Construction Inc","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: PERMANENT SURFACE REPAIRS TO TORONTO WATER CUTS","No","Avenue Rd","Avenue Rd","","ONE_DIRECTION","CONSTRUCTION","","07:00-18:00","07:00-18:00","07:00-18:00","07:00-18:00","07:00-18:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.395430,43.669760],[-79.395680,43.669710]","Low","Low"
"Tor-RD1H2026-461-4","Sandover Dr","Sandover Dr 35 m South of Lynedock Cres to 12 m North of Clayland Dr","NORTH YORK","43.760880","-79.333400","Local Road","1","0","Toronto Hydro","1773327816000","1778238007000","1773658800000","1780084800000","Monday To Saturday","0","","","Toronto Hydro","Tristar Electric Inc.","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Lynedock Cres","Clayland Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.333400,43.760880],[-79.333350,43.760780],[-79.333220,43.760540]","Low","Low"
"Tor-RD1H2026-595-3","Burrows Hall Blvd","Burrows Hall Blvd 13 m West of Tinbury Pl to 24 m East of Lapsley Rd","SCARBOROUGH","43.794790","-79.225470","Local Road","1","0","Toronto Hydro","1775140008000","1778238007000","1775127600000","1781823600000","Daily","0","","","Toronto Hydro","Valard Construction LP","Toronto Hydro","Toronto-TMC: Form 1H - Application for work initiated by Hydro Only
Permit Status: Approved","No","Tinbury Pl","Lapsley Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.225470,43.794790],[-79.225700,43.794730]","Low","Low"
